"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Drug/Alcohol Induced Cause"	"Drug/Alcohol Induced Cause Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"Nebraska"	"31"	"2009"	"2009"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	81	1812683	4.47	4.58
	"Nebraska"	"31"	"2009"	"2009"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	14	1812683	Unreliable	Unreliable
	"Nebraska"	"31"	"2009"	"2009"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	Suppressed	1812683	Suppressed	Suppressed
	"Nebraska"	"31"	"2009"	"2009"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	11	1812683	Unreliable	Unreliable
	"Nebraska"	"31"	"2009"	"2009"	"All other drug-induced causes"	"D9"	12	1812683	Unreliable	Unreliable
	"Nebraska"	"31"	"2009"	"2009"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	15	1812683	Unreliable	Unreliable
	"Nebraska"	"31"	"2009"	"2009"	"All other alcohol-induced causes"	"A9"	119	1812683	6.56	5.85
	"Nebraska"	"31"	"2010"	"2010"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	81	1826341	4.44	4.75
	"Nebraska"	"31"	"2010"	"2010"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	20	1826341	1.10	1.07
	"Nebraska"	"31"	"2010"	"2010"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	Suppressed	1826341	Suppressed	Suppressed
	"Nebraska"	"31"	"2010"	"2010"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	16	1826341	Unreliable	Unreliable
	"Nebraska"	"31"	"2010"	"2010"	"All other drug-induced causes"	"D9"	13	1826341	Unreliable	Unreliable
	"Nebraska"	"31"	"2010"	"2010"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	Suppressed	1826341	Suppressed	Suppressed
	"Nebraska"	"31"	"2010"	"2010"	"All other alcohol-induced causes"	"A9"	136	1826341	7.45	6.91
	"Nebraska"	"31"	"2011"	"2011"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	96	1842641	5.21	5.30
	"Nebraska"	"31"	"2011"	"2011"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	17	1842641	Unreliable	Unreliable
	"Nebraska"	"31"	"2011"	"2011"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	Suppressed	1842641	Suppressed	Suppressed
	"Nebraska"	"31"	"2011"	"2011"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	15	1842641	Unreliable	Unreliable
	"Nebraska"	"31"	"2011"	"2011"	"All other drug-induced causes"	"D9"	19	1842641	Unreliable	Unreliable
	"Nebraska"	"31"	"2011"	"2011"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	14	1842641	Unreliable	Unreliable
	"Nebraska"	"31"	"2011"	"2011"	"All other alcohol-induced causes"	"A9"	116	1842641	6.30	5.87
	"Nebraska"	"31"	"2012"	"2012"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	117	1855525	6.31	6.38
	"Nebraska"	"31"	"2012"	"2012"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	25	1855525	1.35	1.30
	"Nebraska"	"31"	"2012"	"2012"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	Suppressed	1855525	Suppressed	Suppressed
	"Nebraska"	"31"	"2012"	"2012"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	Suppressed	1855525	Suppressed	Suppressed
	"Nebraska"	"31"	"2012"	"2012"	"All other drug-induced causes"	"D9"	Suppressed	1855525	Suppressed	Suppressed
	"Nebraska"	"31"	"2012"	"2012"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	11	1855525	Unreliable	Unreliable
	"Nebraska"	"31"	"2012"	"2012"	"All other alcohol-induced causes"	"A9"	163	1855525	8.78	7.85
	"Nebraska"	"31"	"2013"	"2013"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	92	1868516	4.92	5.13
	"Nebraska"	"31"	"2013"	"2013"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	21	1868516	1.12	1.09
	"Nebraska"	"31"	"2013"	"2013"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	Suppressed	1868516	Suppressed	Suppressed
	"Nebraska"	"31"	"2013"	"2013"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	Suppressed	1868516	Suppressed	Suppressed
	"Nebraska"	"31"	"2013"	"2013"	"All other drug-induced causes"	"D9"	20	1868516	1.07	0.98
	"Nebraska"	"31"	"2013"	"2013"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	11	1868516	Unreliable	Unreliable
	"Nebraska"	"31"	"2013"	"2013"	"All other alcohol-induced causes"	"A9"	170	1868516	9.10	8.46
	"Nebraska"	"31"	"2014"	"2014"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	93	1881503	4.94	5.42
	"Nebraska"	"31"	"2014"	"2014"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	25	1881503	1.33	1.39
	"Nebraska"	"31"	"2014"	"2014"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	Suppressed	1881503	Suppressed	Suppressed
	"Nebraska"	"31"	"2014"	"2014"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	Suppressed	1881503	Suppressed	Suppressed
	"Nebraska"	"31"	"2014"	"2014"	"All other drug-induced causes"	"D9"	15	1881503	Unreliable	Unreliable
	"Nebraska"	"31"	"2014"	"2014"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	13	1881503	Unreliable	Unreliable
	"Nebraska"	"31"	"2014"	"2014"	"All other alcohol-induced causes"	"A9"	171	1881503	9.09	8.31
	"Nebraska"	"31"	"2015"	"2015"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	104	1896190	5.48	5.87
	"Nebraska"	"31"	"2015"	"2015"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	18	1896190	Unreliable	Unreliable
	"Nebraska"	"31"	"2015"	"2015"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	Suppressed	1896190	Suppressed	Suppressed
	"Nebraska"	"31"	"2015"	"2015"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	Suppressed	1896190	Suppressed	Suppressed
	"Nebraska"	"31"	"2015"	"2015"	"All other drug-induced causes"	"D9"	13	1896190	Unreliable	Unreliable
	"Nebraska"	"31"	"2015"	"2015"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	18	1896190	Unreliable	Unreliable
	"Nebraska"	"31"	"2015"	"2015"	"All other alcohol-induced causes"	"A9"	181	1896190	9.55	8.83
	"Nebraska"	"31"	"2016"	"2016"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	94	1907116	4.93	5.11
	"Nebraska"	"31"	"2016"	"2016"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	20	1907116	1.05	1.03
	"Nebraska"	"31"	"2016"	"2016"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	Suppressed	1907116	Suppressed	Suppressed
	"Nebraska"	"31"	"2016"	"2016"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	Suppressed	1907116	Suppressed	Suppressed
	"Nebraska"	"31"	"2016"	"2016"	"All other drug-induced causes"	"D9"	26	1907116	1.36	1.27
	"Nebraska"	"31"	"2016"	"2016"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	13	1907116	Unreliable	Unreliable
	"Nebraska"	"31"	"2016"	"2016"	"All other alcohol-induced causes"	"A9"	207	1907116	10.85	10.00
	"Nebraska"	"31"	"2017"	"2017"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	125	1920076	6.51	6.58
	"Nebraska"	"31"	"2017"	"2017"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	22	1920076	1.15	1.26
	"Nebraska"	"31"	"2017"	"2017"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	Suppressed	1920076	Suppressed	Suppressed
	"Nebraska"	"31"	"2017"	"2017"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	Suppressed	1920076	Suppressed	Suppressed
	"Nebraska"	"31"	"2017"	"2017"	"All other drug-induced causes"	"D9"	11	1920076	Unreliable	Unreliable
	"Nebraska"	"31"	"2017"	"2017"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	18	1920076	Unreliable	Unreliable
	"Nebraska"	"31"	"2017"	"2017"	"All other alcohol-induced causes"	"A9"	227	1920076	11.82	10.85
	"Nevada"	"32"	"1999"	"1999"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	138	1934718	7.13	7.00
	"Nevada"	"32"	"1999"	"1999"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	52	1934718	2.69	2.64
	"Nevada"	"32"	"1999"	"1999"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	Suppressed	1934718	Suppressed	Suppressed
	"Nevada"	"32"	"1999"	"1999"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	37	1934718	1.91	1.94
	"Nevada"	"32"	"1999"	"1999"	"All other drug-induced causes"	"D9"	Suppressed	1934718	Suppressed	Suppressed
	"Nevada"	"32"	"1999"	"1999"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	Suppressed	1934718	Suppressed	Suppressed
	"Nevada"	"32"	"1999"	"1999"	"All other alcohol-induced causes"	"A9"	252	1934718	13.03	13.09
	"Nevada"	"32"	"2000"	"2000"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	176	1998257	8.81	8.85
	"Nevada"	"32"	"2000"	"2000"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	62	1998257	3.10	3.12
	"Nevada"	"32"	"2000"	"2000"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	Suppressed	1998257	Suppressed	Suppressed
	"Nevada"	"32"	"2000"	"2000"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	35	1998257	1.75	1.72
	"Nevada"	"32"	"2000"	"2000"	"All other drug-induced causes"	"D9"	Suppressed	1998257	Suppressed	Suppressed
	"Nevada"	"32"	"2000"	"2000"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	Suppressed	1998257	Suppressed	Suppressed
	"Nevada"	"32"	"2000"	"2000"	"All other alcohol-induced causes"	"A9"	215	1998257	10.76	10.65
	"Nevada"	"32"	"2001"	"2001"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	161	2098399	7.67	7.57
	"Nevada"	"32"	"2001"	"2001"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	63	2098399	3.00	2.96
	"Nevada"	"32"	"2001"	"2001"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	Suppressed	2098399	Suppressed	Suppressed
	"Nevada"	"32"	"2001"	"2001"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	35	2098399	1.67	1.66
	"Nevada"	"32"	"2001"	"2001"	"All other drug-induced causes"	"D9"	Suppressed	2098399	Suppressed	Suppressed
	"Nevada"	"32"	"2001"	"2001"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	Suppressed	2098399	Suppressed	Suppressed
	"Nevada"	"32"	"2001"	"2001"	"All other alcohol-induced causes"	"A9"	250	2098399	11.91	11.77
	"Nevada"	"32"	"2002"	"2002"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	206	2173791	9.48	9.39
	"Nevada"	"32"	"2002"	"2002"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	81	2173791	3.73	3.73
	"Nevada"	"32"	"2002"	"2002"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	Suppressed	2173791	Suppressed	Suppressed
	"Nevada"	"32"	"2002"	"2002"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	35	2173791	1.61	1.61
	"Nevada"	"32"	"2002"	"2002"	"All other drug-induced causes"	"D9"	Suppressed	2173791	Suppressed	Suppressed
	"Nevada"	"32"	"2002"	"2002"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	Suppressed	2173791	Suppressed	Suppressed
	"Nevada"	"32"	"2002"	"2002"	"All other alcohol-induced causes"	"A9"	211	2173791	9.71	9.45
	"Nevada"	"32"	"2003"	"2003"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	262	2248850	11.65	11.60
	"Nevada"	"32"	"2003"	"2003"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	63	2248850	2.80	2.85
	"Nevada"	"32"	"2003"	"2003"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	Suppressed	2248850	Suppressed	Suppressed
	"Nevada"	"32"	"2003"	"2003"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	15	2248850	Unreliable	Unreliable
	"Nevada"	"32"	"2003"	"2003"	"All other drug-induced causes"	"D9"	Suppressed	2248850	Suppressed	Suppressed
	"Nevada"	"32"	"2003"	"2003"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	Suppressed	2248850	Suppressed	Suppressed
	"Nevada"	"32"	"2003"	"2003"	"All other alcohol-induced causes"	"A9"	244	2248850	10.85	10.46
	"Nevada"	"32"	"2004"	"2004"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	302	2346222	12.87	12.79
	"Nevada"	"32"	"2004"	"2004"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	62	2346222	2.64	2.57
	"Nevada"	"32"	"2004"	"2004"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	Suppressed	2346222	Suppressed	Suppressed
	"Nevada"	"32"	"2004"	"2004"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	11	2346222	Unreliable	Unreliable
	"Nevada"	"32"	"2004"	"2004"	"All other drug-induced causes"	"D9"	15	2346222	Unreliable	Unreliable
	"Nevada"	"32"	"2004"	"2004"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	Suppressed	2346222	Suppressed	Suppressed
	"Nevada"	"32"	"2004"	"2004"	"All other alcohol-induced causes"	"A9"	230	2346222	9.80	9.34
	"Nevada"	"32"	"2005"	"2005"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	344	2432143	14.14	13.97
	"Nevada"	"32"	"2005"	"2005"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	93	2432143	3.82	3.88
	"Nevada"	"32"	"2005"	"2005"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	Suppressed	2432143	Suppressed	Suppressed
	"Nevada"	"32"	"2005"	"2005"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	18	2432143	Unreliable	Unreliable
	"Nevada"	"32"	"2005"	"2005"	"All other drug-induced causes"	"D9"	Suppressed	2432143	Suppressed	Suppressed
	"Nevada"	"32"	"2005"	"2005"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	Suppressed	2432143	Suppressed	Suppressed
	"Nevada"	"32"	"2005"	"2005"	"All other alcohol-induced causes"	"A9"	224	2432143	9.21	8.85
	"Nevada"	"32"	"2006"	"2006"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	353	2522658	13.99	13.73
	"Nevada"	"32"	"2006"	"2006"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	84	2522658	3.33	3.28
	"Nevada"	"32"	"2006"	"2006"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	Suppressed	2522658	Suppressed	Suppressed
	"Nevada"	"32"	"2006"	"2006"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	20	2522658	0.79	0.80
	"Nevada"	"32"	"2006"	"2006"	"All other drug-induced causes"	"D9"	10	2522658	Unreliable	Unreliable
	"Nevada"	"32"	"2006"	"2006"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	Suppressed	2522658	Suppressed	Suppressed
	"Nevada"	"32"	"2006"	"2006"	"All other alcohol-induced causes"	"A9"	217	2522658	8.60	8.14
	"Nevada"	"32"	"2007"	"2007"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	399	2601072	15.34	15.09
	"Nevada"	"32"	"2007"	"2007"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	85	2601072	3.27	3.20
	"Nevada"	"32"	"2007"	"2007"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	Suppressed	2601072	Suppressed	Suppressed
	"Nevada"	"32"	"2007"	"2007"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	15	2601072	Unreliable	Unreliable
	"Nevada"	"32"	"2007"	"2007"	"All other drug-induced causes"	"D9"	16	2601072	Unreliable	Unreliable
	"Nevada"	"32"	"2007"	"2007"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	Suppressed	2601072	Suppressed	Suppressed
	"Nevada"	"32"	"2007"	"2007"	"All other alcohol-induced causes"	"A9"	244	2601072	9.38	8.87
	"Nevada"	"32"	"2008"	"2008"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	411	2653630	15.49	15.13
	"Nevada"	"32"	"2008"	"2008"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	89	2653630	3.35	3.31
	"Nevada"	"32"	"2008"	"2008"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	Suppressed	2653630	Suppressed	Suppressed
	"Nevada"	"32"	"2008"	"2008"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	19	2653630	Unreliable	Unreliable
	"Nevada"	"32"	"2008"	"2008"	"All other drug-induced causes"	"D9"	10	2653630	Unreliable	Unreliable
	"Nevada"	"32"	"2008"	"2008"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	13	2653630	Unreliable	Unreliable
	"Nevada"	"32"	"2008"	"2008"	"All other alcohol-induced causes"	"A9"	268	2653630	10.10	9.52
	"Nevada"	"32"	"2009"	"2009"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	449	2684665	16.72	16.42
	"Nevada"	"32"	"2009"	"2009"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	83	2684665	3.09	3.00
	"Nevada"	"32"	"2009"	"2009"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	Suppressed	2684665	Suppressed	Suppressed
	"Nevada"	"32"	"2009"	"2009"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	17	2684665	Unreliable	Unreliable
	"Nevada"	"32"	"2009"	"2009"	"All other drug-induced causes"	"D9"	Suppressed	2684665	Suppressed	Suppressed
	"Nevada"	"32"	"2009"	"2009"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	17	2684665	Unreliable	Unreliable
	"Nevada"	"32"	"2009"	"2009"	"All other alcohol-induced causes"	"A9"	302	2684665	11.25	10.47
	"Nevada"	"32"	"2010"	"2010"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	472	2700551	17.48	17.05
	"Nevada"	"32"	"2010"	"2010"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	90	2700551	3.33	3.12
	"Nevada"	"32"	"2010"	"2010"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	Suppressed	2700551	Suppressed	Suppressed
	"Nevada"	"32"	"2010"	"2010"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	14	2700551	Unreliable	Unreliable
	"Nevada"	"32"	"2010"	"2010"	"All other drug-induced causes"	"D9"	Suppressed	2700551	Suppressed	Suppressed
	"Nevada"	"32"	"2010"	"2010"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	20	2700551	0.74	0.73
	"Nevada"	"32"	"2010"	"2010"	"All other alcohol-induced causes"	"A9"	316	2700551	11.70	10.71
	"Nevada"	"32"	"2011"	"2011"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	522	2723322	19.17	18.77
	"Nevada"	"32"	"2011"	"2011"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	98	2723322	3.60	3.44
	"Nevada"	"32"	"2011"	"2011"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	Suppressed	2723322	Suppressed	Suppressed
	"Nevada"	"32"	"2011"	"2011"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	18	2723322	Unreliable	Unreliable
	"Nevada"	"32"	"2011"	"2011"	"All other drug-induced causes"	"D9"	Suppressed	2723322	Suppressed	Suppressed
	"Nevada"	"32"	"2011"	"2011"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	18	2723322	Unreliable	Unreliable
	"Nevada"	"32"	"2011"	"2011"	"All other alcohol-induced causes"	"A9"	328	2723322	12.04	11.08
	"Nevada"	"32"	"2012"	"2012"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	480	2758931	17.40	16.81
	"Nevada"	"32"	"2012"	"2012"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	103	2758931	3.73	3.48
	"Nevada"	"32"	"2012"	"2012"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	Suppressed	2758931	Suppressed	Suppressed
	"Nevada"	"32"	"2012"	"2012"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	19	2758931	Unreliable	Unreliable
	"Nevada"	"32"	"2012"	"2012"	"All other drug-induced causes"	"D9"	Suppressed	2758931	Suppressed	Suppressed
	"Nevada"	"32"	"2012"	"2012"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	30	2758931	1.09	1.11
	"Nevada"	"32"	"2012"	"2012"	"All other alcohol-induced causes"	"A9"	339	2758931	12.29	11.21
	"Nevada"	"32"	"2013"	"2013"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	490	2790136	17.56	16.95
	"Nevada"	"32"	"2013"	"2013"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	105	2790136	3.76	3.51
	"Nevada"	"32"	"2013"	"2013"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	Suppressed	2790136	Suppressed	Suppressed
	"Nevada"	"32"	"2013"	"2013"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	17	2790136	Unreliable	Unreliable
	"Nevada"	"32"	"2013"	"2013"	"All other drug-induced causes"	"D9"	Suppressed	2790136	Suppressed	Suppressed
	"Nevada"	"32"	"2013"	"2013"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	13	2790136	Unreliable	Unreliable
	"Nevada"	"32"	"2013"	"2013"	"All other alcohol-induced causes"	"A9"	355	2790136	12.72	11.38
	"Nevada"	"32"	"2014"	"2014"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	447	2839099	15.74	15.10
	"Nevada"	"32"	"2014"	"2014"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	87	2839099	3.06	2.93
	"Nevada"	"32"	"2014"	"2014"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	Suppressed	2839099	Suppressed	Suppressed
	"Nevada"	"32"	"2014"	"2014"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	Suppressed	2839099	Suppressed	Suppressed
	"Nevada"	"32"	"2014"	"2014"	"All other drug-induced causes"	"D9"	10	2839099	Unreliable	Unreliable
	"Nevada"	"32"	"2014"	"2014"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	17	2839099	Unreliable	Unreliable
	"Nevada"	"32"	"2014"	"2014"	"All other alcohol-induced causes"	"A9"	361	2839099	12.72	11.34
	"Nevada"	"32"	"2015"	"2015"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	517	2890845	17.88	17.03
	"Nevada"	"32"	"2015"	"2015"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	87	2890845	3.01	2.80
	"Nevada"	"32"	"2015"	"2015"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	Suppressed	2890845	Suppressed	Suppressed
	"Nevada"	"32"	"2015"	"2015"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	13	2890845	Unreliable	Unreliable
	"Nevada"	"32"	"2015"	"2015"	"All other drug-induced causes"	"D9"	10	2890845	Unreliable	Unreliable
	"Nevada"	"32"	"2015"	"2015"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	13	2890845	Unreliable	Unreliable
	"Nevada"	"32"	"2015"	"2015"	"All other alcohol-induced causes"	"A9"	420	2890845	14.53	12.70
	"Nevada"	"32"	"2016"	"2016"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	535	2940058	18.20	17.53
	"Nevada"	"32"	"2016"	"2016"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	113	2940058	3.84	3.60
	"Nevada"	"32"	"2016"	"2016"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	Suppressed	2940058	Suppressed	Suppressed
	"Nevada"	"32"	"2016"	"2016"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	16	2940058	Unreliable	Unreliable
	"Nevada"	"32"	"2016"	"2016"	"All other drug-induced causes"	"D9"	13	2940058	Unreliable	Unreliable
	"Nevada"	"32"	"2016"	"2016"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	21	2940058	0.71	0.68
	"Nevada"	"32"	"2016"	"2016"	"All other alcohol-induced causes"	"A9"	450	2940058	15.31	13.25
	"Nevada"	"32"	"2017"	"2017"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	550	2998039	18.35	17.55
	"Nevada"	"32"	"2017"	"2017"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	105	2998039	3.50	3.33
	"Nevada"	"32"	"2017"	"2017"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	Suppressed	2998039	Suppressed	Suppressed
	"Nevada"	"32"	"2017"	"2017"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	20	2998039	0.67	0.66
	"Nevada"	"32"	"2017"	"2017"	"All other drug-induced causes"	"D9"	22	2998039	0.73	0.67
	"Nevada"	"32"	"2017"	"2017"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	23	2998039	0.77	0.70
	"Nevada"	"32"	"2017"	"2017"	"All other alcohol-induced causes"	"A9"	490	2998039	16.34	14.13
	"New Hampshire"	"33"	"1999"	"1999"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	34	1222014	2.78	2.68
	"New Hampshire"	"33"	"1999"	"1999"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	18	1222014	Unreliable	Unreliable
	"New Hampshire"	"33"	"1999"	"1999"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	Suppressed	1222014	Suppressed	Suppressed
	"New Hampshire"	"33"	"1999"	"1999"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	Suppressed	1222014	Suppressed	Suppressed
	"New Hampshire"	"33"	"1999"	"1999"	"All other drug-induced causes"	"D9"	Suppressed	1222014	Suppressed	Suppressed
	"New Hampshire"	"33"	"1999"	"1999"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	Suppressed	1222014	Suppressed	Suppressed
